url,title,text,topic,tags,date
https://lenta.ru/news/2013/04/29/inostranka/,В Иностранке упразднят тематические отделы,"Во Всероссийской государственной библиотеке иностранной литературы решили упразднить тематические отделы. Об этом в своем «Живом журнале» сообщила бывшая сотрудница учреждения, выступающая под ником agnesvogeler. Официального заявления о готовящейся реструктуризации «иностранки» от ее руководства пока не поступало. Как пишет agnesvogeler, все книги, которые в настоящее время доступны в тематических отделах, после реструктуризации отправятся в общее книгохранилище библиотеки. После этого в «иностранке» останется лишь один читальный зал, в котором и будут выдаваться все издания. Бывшая сотрудница Иностранки отметила, что это значительно затруднит читателям, которые не являются библиографами, доступ к нужной им информации. Она также добавила, что «книги будут лежать в лабиринтах восьми этажей хранения, и никто не будет знать, что они там вообще есть». По сведениям автора, изменения в структуре библиотеки вступят в силу с начала сентября. По какой причине руководство Иностранки решило избавиться от тематических отделов, остается невыясненным. Также непонятно, будут ли уволены сотрудники, которые в настоящее время в них трудятся. Ранее сокращения проходили и в других учреждениях, подотчетных министерству культуры. Так, в конце 2012 года стало известно о готовящейся реструктуризации Российской национальной библиотеки (РНБ) в Санкт-Петербурге. Тогда в Сеть попал документ, из которого следовало, что РНБ решила уволить 320 человек. Как сообщали представители руководства Публички, эта мера позволила бы поднять зарплаты остальным сотрудникам библиотеки. Однако после скандала, который последовал за публикацией этих сведений, решение о массовых увольнениях было отменено.",Культура,Книги,2013/04/29
https://lenta.ru/news/2004/04/30/trainspotting/,Экранизация романа Ирвина Уэлша переиздана на DVD,"
.Rambler Title Новое DVD-издание ""На игле""Компания CP Digital выпустила на DVD фильм режиссера Дэнни Бойла ""На игле"" (Trainspoting). Главные роли в картине исполнили Эван Макгрегор, Эюн Бремнер, Джонни Ли Миллер, Роберт Карлайл. Молодые шотландцы весело прожигают жизнь, активно злоупотребляя героином и иногда пытаясь соскочить с иглы. Невинная, на первый взгляд, шутка главного героя толкает его чурающегося наркотиков товарища на самое дно наркоманского общества и придает истории в высшей степени драматичный ход. Экранизация романа Ирвина Уэлша, после выхода фильма переведенного и на русский язык, была не только одним из самых популярных фильмов середины 90-х, но стала и своего рода базой для широкого признания исполнителей всех главных ролей. Особое внимание создатели картины уделили саундтреку. Узнать, каким образом композиция Born Sleepy в исполнении Underworld попала в фильм Бойла, можно просмотрев дополнительные материалы издания. Два небольших интервью, записанных в феврале 2003 года содержат весьма привлекательную информацию для поклонников фильма.",Культура,Все,2004/04/30
https://lenta.ru/news/2017/12/13/oops/,В Красноярске потеряли урну с прахом Хворостовского,"Красноярские чиновники не отвечают на вопросы журналистов о местонахождении урны с прахом оперного певца Дмитрия Хворостовского. Об этом сообщает портал Ngs.24. Артист умер в Лондоне 22 ноября. Согласно завещанию, его прах разделили на две части, одну урну захоронили в Москве на Новодевичьем кладбище 28 ноября, вторую доставили в его родной Красноярск на следующий день. Как пишет портал, делегацию властей края по прибытии из Москвы не встречали. Журналисты обращались с вопросами о судьбе останков певца в правительство края. Единственный комментарий дала министр культуры Елена Мироненко: по ее словам, капсулу доставили в Красноярск. В красноярском правительстве сообщили, что капсула с прахом «помещена на ответственное хранение в специализированное для этого место». «Мы попытались выяснить, о чем идет речь, когда будет церемония прощания. Но Елена Мироненко говорить отказалась, заявив, что ""журналисты перевирают ее слова""», — пишет Ngs.24. Пресс-служба министерства пока не прокомментировала ситуацию. На церемонии прощания в столице губернатор Красноярского края Александр Усс заявлял, что урну с прахом Хворостовского поместят в один из мемориальных объектов в городе. Этот вопрос нужно согласовать с архитекторами и родными певца, что займет несколько месяцев. Больше важных новостей в Telegram-канале «Лента дня». Подписывайся!",Культура,Музыка,2017/12/13
https://lenta.ru/news/2013/06/07/impac/,Ирландский писатель обошел Мураками и Уэльбека в гонке за IMPAC,"Лауреатом Дублинской литературной премии, также известной как IMPAC, в 2013 году стал ирландский писатель Кевин Барри.На сайте отмечается, что прозаик удостоился награды за его дебютный роман «Город Боэна» (City of Bohane). Жюри премии отметило талант писателя, создавший яркий образ города на западе Ирландии, действие в котором разворачивается в будущем – в 2053 году, но сам город при этом застрял в прошлом.  Кевин Барри претендовал на премию наряду с такими авторами, как Мишель Уэльбек и Харуки Мураками, однако его победу жюри признало заслуженной. Барри, ранее издавший несколько сборников рассказов, стал третьим ирландцем, когда-либо получавшим Дублинскую литературную премию. В 2006 году эта награда ушла к Колму Тобин (Colm Toibin) за роман о писателе Генри Джеймсе «Мастер» (The Master), а в 2011-м – к Колуму Макканну за произведение «Пусть вращается этот огромный мир» (Let the Great World Spin). Вознаграждение Барри составит 100 тысяч евро. IMPAC является крупнейшей премией, которая присуждается за роман, публикуемый на английском языке. Она вручается ежегодно с 1996 года и считается одной из наиболее престижных наград подобного рода в мире. Лауреатом премии может стать писатель любой национальности.",Культура,Книги,2013/06/07
https://lenta.ru/news/2009/02/02/treasure/,"Американцы нашли затонувшую в 1744 году ""Викторию""","Американская компания Odyssey Marine Exploration объявила о находке корабля ""Виктория"", затонувшего в 1744 году. По сведениям сотрудников компании, на судне может находиться до четырех тонн золотых монет. Об этом сообщает Associated Press. Корабль ""Виктория"", входивший в состав британского военного флота, затонул 4 октября 1744 года. Он направлялся из Лиссабона в Великобританию, имея на борту 900 человек. Для своего времени корабль был одним из самых вооруженных - на нем размещались 110 пушек. Долгое время считалось, что ""Виктория"" затонула во время шторма в проливе Ла-Манш возле острова Олдерни. В гибели корабля винили капитана сэра Бэлчина и смотрителя маяка на Олдерни, не зажегшего фонарь. Однако, по словам представителя Odyssey Marine Exploration, остатки ""Виктории"" были обнаружены ими на глубине ста метров в 50 милях от предполагаемого место гибели. Со дна уже подняты на поверхность две пушки. Компания ведет переговоры с правительством Великобритании о сотрудничестве по исследованию судна и подъему ценностей, которые могут находиться в нем. В мае 2007 года Odyssey Marine Exploration объявила, что подняла с затонувшего в Атлантическом океане испанского галеона 17 тонн серебра. Вскоре испанское правительство подало в суд на компанию, заявив о принадлежности серебра Испании. Иск в настоящее время находится на рассмотрении.",Культура,Все,2009/02/02
https://lenta.ru/news/2014/08/04/oscar/,Фаворит Каннского кинофестиваля поборется за «Оскар»,"Фильм «Зимняя спячка», получивший в этом году «Золотую пальмовую ветвь» Каннского кинофестиваля, будет представлять Турцию на 87-й церемонии вручения премии «Оскар» в номинации «Лучший иностранный фильм». Об этом сообщил в своем Twitter министр культуры и туризма Турции Омер Челик. «Надеюсь, что этот фильм Н.Б. Джейлана добьется на ""Оскаре"" такого же успеха, как в Каннах. Желаю удачи!» — написал министр. «Зимнюю спячку» (Winter's sleep) поставил Нури Бильге Джейлан. В центре картины — история пожилого актера, его супруги и сестры. Сам режиссер признался, что на съемки его вдохновили пьесы Чехова. Это самый долгий фильм кинофестиваля — три часа 16 минут. Он обошел такие фильмы как «Звездная карта» Дэвида Кроненберга, «Два дня, одна ночь» братьев Дарденн, «Дикие истории» Дамиана Шифрона и «Зал Джимми» Кена Лоуча. Три фильма Джейлана уже получали менее значимые награды на прошлых фестивалях. Он стал вторым в истории киносмотра победителем от Турции. До него «Золотую пальмовую ветвь» получали в 1982 году режиссеры Шериф Герен и Йылмаз Геней за фильм «Дорога». 87-я церемония вручения «Оскара» за 2014 год состоится 22 февраля 2015 года в Лос-Анджелесе. Номинанты будут объявлены 15 января 2015 года.",Культура,Кино,2014/08/04
https://lenta.ru/news/2008/07/17/starwars/,"Голливуд выставит на продажу чашу Грааля и топор из ""Сияния""","Священный Грааль, чаша, которая использовалась при съемках фильма ""Индиана Джонс и последний крестовый поход"", будет продана на аукционе реквизита голливудских фильмов Profiles in History, который пройдет 31 июля и 1 августа. Об этом пишет The Sun. Организаторы аукциона предполагают, что за кубок им удастся выручить не менее 23 тысяч долларов. Также на торги будет выставлен топор героя Джека Николсона, которым он рубил дверь ванной комнаты в ""Сиянии"" Стэнли Кубрика. Он, как ожидается, будет продан за семь тысяч долларов. Также на аукцион будет выставлена летающая доска, на которой в трилогии ""Назад в будущее"" парил персонаж Майкла Джей Фокса - всего за 50 тысяч долларов. Организаторы также постараются продать за 200 тысяч долларов модель имперского истребителя из четвертой части фильма ""Звездные войны"" Джорджа Лукаса. Кроме того, на аукцион будут выставлены костюм ""Супермена"", маска ""Человека-паука"" и модель монстра из третьей части ""Чужого"". В декабре 2007 года на аукционе Profiles in History был продан скелет киборга модели Т-800, появившийся в фильме ""Терминатор 2: Судный день"", за 489 тысячи долларов США, а двухметровую голову тираннозавра из ""Парка юрского периода"" продали за 126 тысяч долларов.",Культура,Все,2008/07/17
https://lenta.ru/news/2012/08/28/beached/,"Режиссер ""Сокровища нации"" снимет фильм о воспитанном китами ребенке","Компания 20th Century Fox назначила Джона Тертелтауба (Jon Turteltaub) режиссером фильма ""Beached"" (возможный вариант перевода названия - ""Выброшенная на берег""), сообщает The Hollywood Reporter. Речь в фильме пойдет о четырехлетнем ребенке, который выпадает за борт во время морской прогулки с семьей. Его воспитывают киты, а затем главный герой картины становится чемпионом по плаванию. Фильм был задуман еще в 1997 году. Автором первоначальной идеи стал сценарист Тед Гриффин (Ted Griffin), позже работавший над лентами ""Одиннадцать друзей Оушена"" и ""Как украсть небоскреб"". Сценарий ""Beached"" в ближайшее время будет дорабатываться. Этот процесс возьмет под контроль сам Тертелтауб. Ранее Джон Тертелтауб занимался постановкой двух фильмов приключенческой серии ""Сокровища нации"" (""National Treasure""). Эти ленты вышли на экраны в 2004 и 2007 году. Он также заинтересован в работе над третьей частью, запланированной студией Диснея. Последней на сегодняшний день режиссерской работой Тертелтауба является еще одна диснеевская лента ""Ученик чародея"" (""The Sorcerer's Apprentice""), выпущенная в прокат в 2010 году.",Культура,Все,2012/08/28
https://lenta.ru/news/2003/08/22/obivan/,Джедай Оби-Ван Кеноби сделал из актера Макгрегора алкоголика,"Шотландский актер Ивэн Макгрегор (Ewan McGregor), ставший всемирно известным после исполнения роли джедая Оби-Ван Кеноби в фантастической саге Джорджа Лукаса ""Звездные войны"", признался, что именно эта роль едва не довела его до хронического алкоголизма, сообщает агентство Ananova. По его утверждению, после сумасшедшего успеха ""Призрачной угрозы"" он не смог справиться с обрушившейся на него славой и чрезмерным общественным вниманием. В результате его стали мучить депрессии, выходом из которых и стало пристрастие к спиртному. Дело дошло до того, что Макгрегор стал искренне ненавидеть как сами ""Звездные войны"", так и сыгранный им персонаж. ""Я напивался почти перед каждой встречей с журналистами, - признал актер. - Я думал, это поможет мне расслабиться. Но вместо этого я начинал говорить такое, о чем в последствии очень жалел. Это были неимоверные глупости"". Справиться с пристрастием к алкоголю, по утверждению Макгрегора, ему удалось только после выхода ""Атаки клонов"". ""Я бросил пить, потому что внезапно понял, что я очень счастливый человек. Мне досталась такая роль. Мне нравится быть Оби-Ваном, особенно, когда я вижу, какой восторг фильм вызывает у детей. Ведь я был точно таким же, когда вышли первые три серии ""Звездных войн"". В настоящий момент Ивэн Макгрегор занят в съемках последнего, третьего эпизода фильма, которые проходят в Австралии.",Культура,Все,2003/08/22
https://lenta.ru/news/2011/04/27/porcelain/,"Батурина подарила музею ""Царицыно"" коллекцию фарфора","Владелица компании ""Интеко"" Елена Батурина подарила музею ""Царицыно"" около 40 произведений искусства из ее коллекции фарфора, сообщает РИА Новости. Генеральный директор музея Александр Безруков назвал этот дар самым крупным из всех, когда-либо полученных от частных лиц. Подаренный фарфор уже выставлялся в ""Царицыно"" в рамках выставочного проекта ""Россия и Франция начала ХIХ века. История войн, история добрососедства в произведениях искусства"". Эта выставка пользовалась большим успехом у публики. По словам Батуриной, решение о передаче фарфора в музейный фонд было принято около года назад. На него, в частности, повлияло то, ""как органично он вписался в экспозицию музея"". ""Мне было очень приятно приурочить свой дар именно к пасхальной седмице - времени, когда, по традиции, принято делать добрые дела"", - заявила Батурина. Музей-заповедник ""Царицыно"" существует с 1984 года и является крупнейшим подобного рода в Москве. В его коллекции находятся предметы декоративно-прикладного искусства, изделия из текстиля, фаянса, фарфора и керамики, археологические находки, сделанные на территории заповедника, и многое другое.",Культура,Все,2011/04/27
https://lenta.ru/news/2009/10/16/gilmour/,Дэвид Гилмор станет доктором искусств,"Гитарист и вокалист группы Pink Floyd Дэвид Гилмор получит почетную степень доктора искусств университета Англия Рускин (Anglia Ruskin University) в Великобритании, сообщает Gigwise. Гилмор будет удостоен степени за достижения в области музыки. Церемония присуждения докторской степени состоится в Кембридже 11 ноября. Помимо Гилмора, почетные степени также будут присуждены комику Ли Эвансу и отставному генералу Ричарду Даннатту. Дэвид Гилмор пришел в Pink Floyd в 1968 году, чтобы сменить одного из основателей коллектива Сида Баррета. После фактического распада Pink Floyd в 1994 году Гилмор занялся сольным творчеством, однако принял участие в последнем на настоящий момент концерте группы на мероприятии Live 8 в 2005 году. В 2003 году он был удостоен Ордена Британской империи, а в 2008 году Гилмор получил престижную премию журнала Q за вклад в музыку.",Культура,Все,2009/10/16
https://lenta.ru/news/2016/10/13/palmira/,Российские специалисты создали сверхточную 3D-модель Пальмиры,"Российские археологи и военные топографы создали сверхточную ландшафтно-архитектурную 3D-модель сирийской Пальмиры, передает «Интерфакс». Специалисты провели аэрофотосъемку на площади около 13 квадратных километров. Как отметила заместитель директора Института истории материальной культуры РАН Наталья Соловьева, сейчас только Россия обладает самыми точными сведениями о состоянии памятника. По ее словам, 3D-модель позволит наметить план восстановления Пальмиры. Соловьева пояснила, что в древнем городе погибли знаковые строения, но часть разрушенного можно воссоздать: к примеру, заменить поврежденные камни Храма Баалшамина, заново собрать колонну Зенобии и расчистить Лагерь Диоклетиана. Аэрофотосъемка проводилась в рамках международных договоренностей России и Сирии. Как сообщает РЕН ТВ, снимки также передадут в сирийское министерство культуры и ЮНЕСКО. Античная Пальмира — памятник Всемирного наследия ЮНЕСКО. Она была захвачена террористами «Исламского государства» (деятельность организации запрещена в России) в мае 2015 года. За период оккупации серьезно пострадали многие культурные объекты, в том числе национальный музей, который полностью разграбили исламисты.",Культура,,2016/10/13
https://lenta.ru/news/2011/09/21/pattinson/,"Звезда ""Сумерек"" запишет музыкальный альбом","Звезда фильмов серии ""Сумерки"" Роберт Паттинсон выпустит дебютный музыкальный альбом, сообщается на сайте Contactmusic. О планах актера рассказали его близкие знакомые. По их словам, музыка является ""первой любовью"" Паттинсона, и он сильно мучается в связи с тем, что не может уделять ей больше внимания. Однако сейчас у актера появилось свободное время, которое он тратит на работу в студии над песнями. Через несколько недель Паттинсон будет вынужден завершить запись, так как ему предстоит принимать участие в промо-акциях, организованных в поддержку фильма ""Сумерки. Сага. Рассвет"" (картина выходит в прокат в середине ноября). Чуть позже канал MTV сообщил, ссылаясь на представителя Паттинсона, что актер не работает в студии в настоящее время. Однако отрицать возможность появления альбома в будущем представитель Роберта не стал. Ранее Паттинсон уже записал два трека (""Never Think"" и ""Let Me Sign""), которые вошли в самый первый фильм серии ""Сумерки"", выпущенный на экраны в 2008 году. Последней на сегодняшний день лентой с участием Паттинсона, вышедшей в прокат, является фильм Френсиса Лоуренса ""Воды слонам"". В картине также были заняты Риз Уизерспун и Кристоф Вальц. В ближайшее время Паттинсон планирует сняться в фильме Дэвида Кроненберга ""Космополис"", основанном на одноименном романе американского писателя Дона Делилло.",Культура,Все,2011/09/21
https://lenta.ru/news/2017/11/21/portman_dom/,Натали Портман назвала себя жертвой регулярных домогательств,"Актриса Натали Портман заявила, что сталкивалась с домогательствами и дискриминацией во время работы над практически всеми ее фильмами. Артистка выступила с речью на фестивале Vulture в Лос-Анджелесе, сообщает NME. «Когда все стали рассказывать о пережитом, я думала: ""Ого, хорошо, что со мной такого не было"". А через некоторое время сказала себе: ""Окей, ко мне точно не применяли насилие, но меня дискриминировали и домогались во время каждой работы"". И от мысли, что у меня таких историй нет, я пришла к тому, что у меня их наберется сотня», — объявила Портман. Актриса вспомнила, как продюсер однажды пригласил ее полетать на частном самолете. «Когда я пришла, нас оказалось всего двое, и там была подготовлена только одна кровать. Ничего не случилось, со мной ничего не сделали. Я сказала: ""Это заставляет меня нервничать"", и это приняли во внимание. Но это все равно не нормально, понимаете?» — поведала она. Портман также пожаловалась на то, что сексуализация и объективация детей в фильмах наносит юным артистам вред. «Из-за моих первых ролей в рецензиях меня сравнивали с Лолитой и все такое — меня это очень пугало», — поделилась она. Многие голливудские знаменитости заговорили о домогательствах на фоне секс-скандала вокруг продюсера Харви Вайнштейна, которого десятки актрис обвинили в приставаниях и изнасилованиях. В домогательствах также обвинили Чарли Шина, Кевина Спейси, Стивена Сигала и Дастина Хоффмана. Натали Портман — 36-летняя американская актриса израильского происхождения. Она известна по таким фильмам, как «Леон», «Близость», а также трилогии-приквелу «Звездных войн», в котором сыграла королеву Падме Амидалу. Актриса также снялась в лентах «V — значит вендетта», «Тор», «Черный лебедь» и «Джеки».",Культура,Кино,2017/11/21
https://lenta.ru/news/2012/08/07/fake/,На юге Англии появилось фальшивое граффити Бэнкси,"В городе Борнмут на юге Англии появилось граффити, выполненное в манере художника Бэнкси, пишет The Daily Telegraph. По информации издания, работа является подделкой. Граффити представляет собой черно-белое изображение зебры. Нижняя часть животного нарисована в виде штрих-кода. Как отмечает издание, этот мотив однажды уже использовался Бэнкси в работе ""Леопард и Штрих-код"". Весной 2012 года это граффити было выставлено на аукцион и куплено за 75 тысяч 650 фунтов стерлингов. О том, на основании каких данных эксперты сделали вывод, что зебру нарисовал не Бэнкси, не сообщается. Последней работой, авторство которой приписывают знаменитому граффитисту из Бристоля, стало изображение азиатского мальчика со швейной машинкой, появившееся в мае 2012 года на стене одного из домов в Лондоне. Бэнкси, чье настоящее имя неизвестно, является одним из самых известных и дорогих художников-граффитистов. Место рождения художника также неизвестно. Считается, что Бэнкси родился недалеко от Бристоля, поскольку именно там появились его первые граффити. Графити Бэнкси регулярно продают на аукционах и выставляются в музеях.",Культура,Все,2012/08/07
https://lenta.ru/news/2004/11/09/ea/,"Кинокомпания ""ЕА"" выпустила релиз в стиле ""Жизнь Замечательных Людей""","Кинокомпания ""ЕА"" выпустила на видео фильмы ""Американское великолепие""(American Splendor) и ""Прощальное послание""(La note bleue). Обе картины можно отнести к жизнеописаниям великих людей. ""Американское великолепие"" - это история маленького человечка из провинциального городка. Он работает в регистратуре больницы, от него ушла жена, жизнь беспросветна и скучна. Но однажды ему в голову приходит забавная идея - он начинает придумывать комиксы о своей жизни. Остроумные, жесткие, приправленные черным юмором журнальчики становятся безумно популярными по всем Штатам, а их автор превращается в культовую фигуру. Фильм режиссеров Шари Спрингера Бермана и Роберта Пульчини основан на реальной биографии Харви Пикара - автор комиксов сам периодически появляется в кадре и комментирует происходящее. Жизнь классического маленького человека, возведенная в статус культа - этот парадокс авторы проекта исследуют беспристрастно и отстраненно. Они не делают никаких выводов - это предоставлено зрителям. Фильм отмечен множеством наград, в частности Гран-при фестиваля независимого кино в Сандэнсе и призом ФИПРЕССИ на Каннском кинофестивале. Картину ""Прощальное послание"" снял знаменитый польский режиссер Анджей Жулавски. И хоть в центр событий он поместил взаимоотношения Жорж Санд и Фредерика Шопена, фильм совсем не похож на традиционные биографические опусы. Жизнь в поместье писательницы напоминают фарсовую фантасмагорию - сюда съехалась богема со всей Европы. Художник Делакруа пытается найти вдохновение в бывшей проститутке, писатель Дюма-сын мимоходом рассказывает сюжет ""Дамы с камелиями"", Тургенев получает отказ от Полины Виардо. А, находящийся в полубезумном состоянии Шопен, пытается разобраться в своих чувствах к Жорж Санд и ее дочке Соланж. Камера кружит по дому и поляне перед ним, плетя вязь разговоров, всплесков эмоций, скандалов. Все эти великие люди в жизни оказываются несчастными и безвольными. Они не могут решиться на сильный поступок, а только сплетничают и флиртуют. Софи Марсо, сыгравшая Соланж, считает роль в этом фильме лучшей за всю свою творческую биографию.",Культура,Все,2004/11/09
https://lenta.ru/news/2016/05/17/mc/,Оголившего ягодицы продюсера доставили в полицию в Каннах,"Американского кинопродюсера Марка Коулгрова доставили в комиссариат полиции после того, как он публично оголил ягодицы, поднимаясь по красной лестнице Каннского фестиваля. Об этом сообщает Nice Matin. Коулгров пришел на одну из премьер с супругой. За несколько секунд до того, как продюсер снял штаны и показал свой зад в стрингах, его жена оголила грудь, однако именно жест Коулгрова вызвал возмущение окружающих. Они вызвали охрану, и пара была доставлена в полицию для выяснения обстоятельств произошедшего. Вскоре их отпустили. 36-летний Коулгров — сценарист, режиссер и продюсер фильма 2015 года «Жажда успеха». Кроме того, он продюсировал такие картины, как «Мутант» и «Седьмой день». 69-й Каннский кинофестиваль открылся на Лазурном Берегу 11 мая, смотр продлится 12 дней.",Культура,Кино,2016/05/17
https://lenta.ru/news/2009/01/10/dexter/,Исполнитель роли Декстера женился на своей телевизионной сестре,"Американский актер Майкл Холл (Michael Hall), исполняющий главную роль в сериале Dexter (""Правосудие Декстера"" на ДТВ), женился на актрисе Дженнифер Карпентер (Jennifer Carpenter), которая играет в том же сериале сводную сестру героя Холла. Об этом сообщает информационное агентство Reuters. Как заявил представитель актера, свадьба состоялась в канун Нового года в Калифорнии. До этого молодые люди встречались более полутора лет. Сериал Dexter рассказывает о жизни Декстера Моргана, который работает в полиции судмедэкспертом. Морган - серийный убийца, который охотится исключительно на таких же, как он. За недолгое время своего существования (в США завершился показ третьего сезона) этот сериал успел приобрести культовый статус. Отчасти этому способствовали восторженные оценки критиков: так, газета The New York Times выставила этому сериалу после первого сезона 100 из 100 баллов.",Культура,Все,2009/01/10
https://lenta.ru/news/2015/11/20/starw/,Новые «Звездные войны» собрали 50 миллионов долларов до выхода на экран,"Седьмой фильм киноэпопеи «Звездные войны» установил рекорд по предпродаже билетов, сообщает The Wall Street Journal. За четыре недели до премьеры картина собрала более 50 миллионов долларов — сумму, которая считается внушительной для премьерных показов, но которую еще ни один фильм не собирал в предпродаже. Как пишет Variety, эксперты предрекают новым «Звездным войнам» рекорд по сборам в премьерную неделю, рассчитывая, что картина превзойдет показатели «Мира юрского периода» — 208,8 миллиона долларов. Сборы могут и не стать рекордными, учитывая то, что «Звездные войны» выходят в прокат накануне рождественских праздников, в период острой конкуренции между фильмами. «Мир юрского периода» вышел 12 июля 2015 года. «Звездные войны» — фантастическая киноэпопея режиссера Джорджа Лукаса. Состоит из оригинальной трилогии (1977-1983) и трилогии-приквела (1999-2005). Седьмой фильм — «Пробуждение Силы» — начало новой трилогии-сиквела, которая будет продолжена в 2017 и 2020 годах. В США картина выходит в прокат 18 декабря, в России — 17-го.",Культура,Кино,2015/11/20
